0.477328001164, 0.816021305607, 0.250318669476, 0.209599025413, 0.225418437878, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.293684322593, 0.390652237597, 0.57561073707, 0.377530480189, 0.389218860577, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.379708972691, 0.32940100377, 0.810589545829, 0.479448755273, 0.366704635633, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.690795670191, 0.748681176588, 0.764686819135, 0.475272602267, 0.195666861182, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.427973114884, 0.72960692314, 0.216650075788, 0.619420580942, 0.266304284772, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.750818922782, 0.187586206272, 0.471019912759, 0.600058113283, 0.210917786665, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.37486076308, 0.589246843526, 0.753890095523, 0.726468390286, 0.215814314391, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.47013727456, 0.711646399387, 0.387014874043, 0.31862920037, 0.642707788124, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.757075819513, 0.451779943668, 0.291573771605, 0.496018178228, 0.444510086285, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.552057624382, 0.677278284741, 0.737784527171, 0.235151409748, 0.461154012186, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.627254977183, 0.718095792617, 0.371719284143, 0.583799498968, 0.460220175899, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.454568856313, 0.444475458909, 0.4632950273, 0.726324384643, 0.705744189954, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.437104404908, 0.203250838609, 0.504381346567, 0.758781151172, 0.486388677657, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.442770937511, 0.33374068036, 0.609311528506, 0.621009515791, 0.429177672253, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.342604540675, 0.762189472907, 0.636933263147, 0.758803792437, 0.573772582676, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.514087177996, 0.416314238319, 0.268435416611, 0.443057717284, 0.269649375657, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.379011581591, 0.707408012233, 0.527715385601, 0.536951849685, 0.610402765358, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
0.805595166534, 0.33476327302, 0.778315405726, 0.451909737502, 0.313928294734, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
